Zipcode,City,County,State
53933,fox lake,dodge,wisconsin
53934,friendship,adams,wisconsin
53935,friesland,columbia,wisconsin
53936,grand marsh,adams,wisconsin
53937,hillpoint,sauk,wisconsin
53939,kingston,green lake,wisconsin
53940,lake delton,sauk,wisconsin
53941,la valle,sauk,wisconsin
53942,lime ridge,sauk,wisconsin
53943,loganville,sauk,wisconsin
53944,lyndon station,juneau,wisconsin
53944,lyndon station,juneau,wisconsin
53946,markesan,green lake,wisconsin
53946,markesan,green lake,wisconsin
53947,marquette,green lake,wisconsin
53948,mauston,juneau,wisconsin
53949,montello,marquette,wisconsin
53950,new lisbon,juneau,wisconsin
53951,north freedom,sauk,wisconsin
53952,oxford,marquette,wisconsin
53952,oxford,marquette,wisconsin
53953,packwaukee,marquette,wisconsin
53954,pardeeville,columbia,wisconsin
53955,poynette,columbia,wisconsin
53956,randolph,dodge,wisconsin
53957,randolph,columbia,wisconsin
53957,randolph,columbia,wisconsin
53958,reedsburg,sauk,wisconsin
53958,reedsburg,sauk,wisconsin
53959,reedsburg,sauk,wisconsin
53960,rio,columbia,wisconsin
53961,rock springs,sauk,wisconsin
53962,union center,juneau,wisconsin
53963,waupun,dodge,wisconsin
53964,westfield,marquette,wisconsin
53965,wisconsin dells,columbia,wisconsin
53965,wisconsin dells,columbia,wisconsin
53968,wonewoc,juneau,wisconsin
53969,wyocena,columbia,wisconsin
54001,amery,polk,wisconsin
54001,amery,polk,wisconsin
54001,amery,polk,wisconsin
54001,amery,polk,wisconsin
54001,amery,polk,wisconsin
54001,amery,polk,wisconsin
54002,baldwin,saint croix,wisconsin
54002,baldwin,saint croix,wisconsin
54002,baldwin,saint croix,wisconsin
54003,beldenville,pierce,wisconsin
54003,beldenville,pierce,wisconsin
54004,clayton,polk,wisconsin
54004,clayton,polk,wisconsin
54004,clayton,polk,wisconsin
54004,clayton,polk,wisconsin
54005,clear lake,polk,wisconsin
54005,clear lake,polk,wisconsin
54005,clear lake,polk,wisconsin
54006,cushing,polk,wisconsin
54006,cushing,polk,wisconsin
54006,cushing,polk,wisconsin
54007,deer park,saint croix,wisconsin
54009,dresser,polk,wisconsin
54009,dresser,polk,wisconsin
54009,dresser,polk,wisconsin
54010,east ellsworth,pierce,wisconsin
54010,east ellsworth,pierce,wisconsin
54010,east ellsworth,pierce,wisconsin
54011,ellsworth,pierce,wisconsin
54011,ellsworth,pierce,wisconsin
54011,ellsworth,pierce,wisconsin
54011,ellsworth,pierce,wisconsin
54013,glenwood city,saint croix,wisconsin
54013,glenwood city,saint croix,wisconsin
54014,hager city,pierce,wisconsin
54014,hager city,pierce,wisconsin
54015,hammond,saint croix,wisconsin
54015,hammond,saint croix,wisconsin
54016,hudson,saint croix,wisconsin
54016,hudson,saint croix,wisconsin
54016,hudson,saint croix,wisconsin
54016,hudson,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54017,new richmond,saint croix,wisconsin
54020,osceola,polk,wisconsin
54020,osceola,polk,wisconsin
54020,osceola,polk,wisconsin
54021,prescott,pierce,wisconsin
54021,prescott,pierce,wisconsin
54022,river falls,pierce,wisconsin
54022,river falls,pierce,wisconsin
54022,river falls,pierce,wisconsin
54022,river falls,pierce,wisconsin
54023,roberts,saint croix,wisconsin
54023,roberts,saint croix,wisconsin
54024,saint croix falls,polk,wisconsin
54024,saint croix falls,polk,wisconsin
54024,saint croix falls,polk,wisconsin
54024,saint croix falls,polk,wisconsin
54024,saint croix falls,polk,wisconsin
54025,somerset,saint croix,wisconsin
54026,star prairie,polk,wisconsin
54027,wilson,saint croix,wisconsin
54027,wilson,saint croix,wisconsin
54027,wilson,saint croix,wisconsin
54028,woodville,saint croix,wisconsin
54028,woodville,saint croix,wisconsin
54028,woodville,saint croix,wisconsin
54082,houlton,saint croix,wisconsin
54101,abrams,oconto,wisconsin
54102,amberg,marinette,wisconsin
54103,armstrong creek,forest,wisconsin
54103,armstrong creek,forest,wisconsin
54104,athelstane,marinette,wisconsin
54104,athelstane,marinette,wisconsin
54106,black creek,outagamie,wisconsin
54106,black creek,outagamie,wisconsin
54107,bonduel,shawano,wisconsin
54107,bonduel,shawano,wisconsin
54110,brillion,calumet,wisconsin
54111,cecil,shawano,wisconsin
54112,coleman,marinette,wisconsin
54113,combined locks,outagamie,wisconsin
54113,combined locks,outagamie,wisconsin
54114,crivitz,marinette,wisconsin
54114,crivitz,marinette,wisconsin
54114,crivitz,marinette,wisconsin
54115,de pere,brown,wisconsin
54115,de pere,brown,wisconsin
54119,dunbar,marinette,wisconsin
54119,dunbar,marinette,wisconsin
54120,fence,florence,wisconsin
54121,florence,florence,wisconsin
54123,forest junction,calumet,wisconsin
54123,forest junction,calumet,wisconsin
54124,gillett,oconto,wisconsin
54124,gillett,oconto,wisconsin
54124,gillett,oconto,wisconsin
54125,goodman,marinette,wisconsin
54126,greenleaf,brown,wisconsin
54126,greenleaf,brown,wisconsin
54127,green valley,shawano,wisconsin
54128,gresham,shawano,wisconsin
54129,hilbert,calumet,wisconsin
54130,kaukauna,outagamie,wisconsin
54130,kaukauna,outagamie,wisconsin
54131,freedom,outagamie,wisconsin
54131,freedom,outagamie,wisconsin
54135,keshena,menominee,wisconsin
54136,kimberly,outagamie,wisconsin
54137,krakow,shawano,wisconsin
54138,lakewood,oconto,wisconsin
54139,lena,oconto,wisconsin
54139,lena,oconto,wisconsin
54140,little chute,outagamie,wisconsin
54141,little suamico,oconto,wisconsin
54141,little suamico,oconto,wisconsin
54143,marinette,marinette,wisconsin
54143,marinette,marinette,wisconsin
54149,mountain,oconto,wisconsin
54150,neopit,menominee,wisconsin
54151,niagara,marinette,wisconsin
54152,nichols,outagamie,wisconsin
54153,oconto,oconto,wisconsin
54153,oconto,oconto,wisconsin
54154,oconto falls,oconto,wisconsin
54154,oconto falls,oconto,wisconsin
54155,oneida,brown,wisconsin
54155,oneida,brown,wisconsin
54156,pembine,marinette,wisconsin
54156,pembine,marinette,wisconsin
54157,peshtigo,marinette,wisconsin
54159,porterfield,marinette,wisconsin
54159,porterfield,marinette,wisconsin
54160,potter,calumet,wisconsin
54161,pound,marinette,wisconsin
54162,pulaski,brown,wisconsin
54162,pulaski,brown,wisconsin
54162,pulaski,brown,wisconsin
54162,pulaski,brown,wisconsin
54165,seymour,outagamie,wisconsin
54165,seymour,outagamie,wisconsin
54165,seymour,outagamie,wisconsin
54165,seymour,outagamie,wisconsin
54166,shawano,shawano,wisconsin
54166,shawano,shawano,wisconsin
54169,sherwood,calumet,wisconsin
54170,shiocton,outagamie,wisconsin
54171,sobieski,oconto,wisconsin
54171,sobieski,oconto,wisconsin
54173,suamico,brown,wisconsin
54174,suring,oconto,wisconsin
54175,townsend,oconto,wisconsin
54177,wausaukee,marinette,wisconsin
54180,wrightstown,brown,wisconsin
54182,zachow,shawano,wisconsin
54182,zachow,shawano,wisconsin
54201,algoma,kewaunee,wisconsin
54201,algoma,kewaunee,wisconsin
54202,baileys harbor,door,wisconsin
54202,baileys harbor,door,wisconsin
54204,brussels,door,wisconsin
54205,casco,kewaunee,wisconsin
54207,collins,manitowoc,wisconsin
54208,denmark,brown,wisconsin
54208,denmark,brown,wisconsin
54208,denmark,brown,wisconsin
54209,egg harbor,door,wisconsin
54210,ellison bay,door,wisconsin
54211,ephraim,door,wisconsin
54212,fish creek,door,wisconsin
54213,forestville,door,wisconsin
54214,francis creek,manitowoc,wisconsin
54215,kellnersville,manitowoc,wisconsin
54216,kewaunee,kewaunee,wisconsin
54217,luxemburg,kewaunee,wisconsin
54217,luxemburg,kewaunee,wisconsin
54220,manitowoc,manitowoc,wisconsin
54221,manitowoc,manitowoc,wisconsin
54226,maplewood,door,wisconsin
54227,maribel,manitowoc,wisconsin
54228,mishicot,manitowoc,wisconsin
54229,new franken,brown,wisconsin
54229,new franken,brown,wisconsin
54230,reedsville,manitowoc,wisconsin
54230,reedsville,manitowoc,wisconsin
54232,saint nazianz,manitowoc,wisconsin
54232,saint nazianz,manitowoc,wisconsin
54234,sister bay,door,wisconsin
54235,sturgeon bay,door,wisconsin
54235,sturgeon bay,door,wisconsin
54235,sturgeon bay,door,wisconsin
54235,sturgeon bay,door,wisconsin
54235,sturgeon bay,door,wisconsin
54240,tisch mills,manitowoc,wisconsin
54241,two rivers,manitowoc,wisconsin
54245,valders,manitowoc,wisconsin
54246,washington island,door,wisconsin
54246,washington island,door,wisconsin
54247,whitelaw,manitowoc,wisconsin
54247,whitelaw,manitowoc,wisconsin
54301,green bay,brown,wisconsin
54301,green bay,brown,wisconsin
54301,green bay,brown,wisconsin
54302,green bay,brown,wisconsin
54302,green bay,brown,wisconsin
54303,green bay,brown,wisconsin
54303,green bay,brown,wisconsin
54304,green bay,brown,wisconsin
54304,green bay,brown,wisconsin
54305,green bay,brown,wisconsin
54306,green bay,brown,wisconsin
54307,green bay,brown,wisconsin
54308,green bay,brown,wisconsin
54311,green bay,brown,wisconsin
54311,green bay,brown,wisconsin
54313,green bay,brown,wisconsin
54313,green bay,brown,wisconsin
54313,green bay,brown,wisconsin
54313,green bay,brown,wisconsin
54313,green bay,brown,wisconsin
54324,green bay,brown,wisconsin
54324,green bay,brown,wisconsin
54344,green bay,brown,wisconsin
54344,green bay,brown,wisconsin
54344,green bay,brown,wisconsin
54401,wausau,marathon,wisconsin
54401,wausau,marathon,wisconsin
54402,wausau,marathon,wisconsin
54403,wausau,marathon,wisconsin
54404,marshfield,wood,wisconsin
54404,marshfield,wood,wisconsin
54405,abbotsford,clark,wisconsin
54406,amherst,portage,wisconsin
54407,amherst junction,portage,wisconsin
54407,amherst junction,portage,wisconsin
54407,amherst junction,portage,wisconsin
54408,aniwa,marathon,wisconsin
54408,aniwa,marathon,wisconsin
54409,antigo,langlade,wisconsin
54410,arpin,wood,wisconsin
54410,arpin,wood,wisconsin
54411,athens,marathon,wisconsin
54411,athens,marathon,wisconsin
54411,athens,marathon,wisconsin
54411,athens,marathon,wisconsin
54412,auburndale,wood,wisconsin
54413,babcock,wood,wisconsin
54413,babcock,wood,wisconsin
54414,birnamwood,shawano,wisconsin
54414,birnamwood,shawano,wisconsin
54415,blenker,wood,wisconsin
54416,bowler,shawano,wisconsin
54417,brokaw,marathon,wisconsin
54418,bryant,langlade,wisconsin
54418,bryant,langlade,wisconsin
54420,chili,clark,wisconsin
54421,colby,clark,wisconsin
54422,curtiss,clark,wisconsin
54422,curtiss,clark,wisconsin
54423,custer,portage,wisconsin
54423,custer,portage,wisconsin
54424,deerbrook,langlade,wisconsin
54424,deerbrook,langlade,wisconsin
54424,deerbrook,langlade,wisconsin
54425,dorchester,clark,wisconsin
54426,edgar,marathon,wisconsin
54426,edgar,marathon,wisconsin
54426,edgar,marathon,wisconsin
54426,edgar,marathon,wisconsin
54427,eland,marathon,wisconsin
54428,elcho,langlade,wisconsin
54428,elcho,langlade,wisconsin
54429,elderon,marathon,wisconsin
54430,elton,langlade,wisconsin
54432,galloway,marathon,wisconsin
54432,galloway,marathon,wisconsin
54433,gilman,taylor,wisconsin
54433,gilman,taylor,wisconsin
54433,gilman,taylor,wisconsin
54434,jump river,taylor,wisconsin
54434,jump river,taylor,wisconsin
54435,gleason,lincoln,wisconsin
54435,gleason,lincoln,wisconsin
54435,gleason,lincoln,wisconsin
54435,gleason,lincoln,wisconsin
54435,gleason,lincoln,wisconsin
54436,granton,clark,wisconsin
54436,granton,clark,wisconsin
54436,granton,clark,wisconsin
54437,greenwood,clark,wisconsin
54437,greenwood,clark,wisconsin
54439,hannibal,taylor,wisconsin
54440,hatley,marathon,wisconsin
54440,hatley,marathon,wisconsin
54441,hewitt,wood,wisconsin
54442,irma,lincoln,wisconsin
54442,irma,lincoln,wisconsin
54442,irma,lincoln,wisconsin
54443,junction city,portage,wisconsin
54443,junction city,portage,wisconsin
54443,junction city,portage,wisconsin
54446,loyal,clark,wisconsin
54446,loyal,clark,wisconsin
54447,lublin,taylor,wisconsin
54448,marathon,marathon,wisconsin
54448,marathon,marathon,wisconsin
54448,marathon,marathon,wisconsin
54448,marathon,marathon,wisconsin
54449,marshfield,wood,wisconsin
54449,marshfield,wood,wisconsin
54449,marshfield,wood,wisconsin
54449,marshfield,wood,wisconsin
54450,mattoon,shawano,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54451,medford,taylor,wisconsin
54452,merrill,lincoln,wisconsin
54452,merrill,lincoln,wisconsin
54452,merrill,lincoln,wisconsin
54452,merrill,lincoln,wisconsin
54454,milladore,wood,wisconsin
54454,milladore,wood,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54455,mosinee,marathon,wisconsin
54456,neillsville,clark,wisconsin
54456,neillsville,clark,wisconsin
54457,nekoosa,wood,wisconsin
54457,nekoosa,wood,wisconsin
54458,nelsonville,portage,wisconsin
54459,ogema,price,wisconsin
54460,owen,clark,wisconsin
54460,owen,clark,wisconsin
54460,owen,clark,wisconsin
54462,pearson,langlade,wisconsin
54463,pelican lake,oneida,wisconsin
54464,phlox,langlade,wisconsin
54465,pickerel,langlade,wisconsin
54466,pittsville,wood,wisconsin
54466,pittsville,wood,wisconsin
54466,pittsville,wood,wisconsin
54466,pittsville,wood,wisconsin
54466,pittsville,wood,wisconsin
54467,plover,portage,wisconsin
54467,plover,portage,wisconsin
54467,plover,portage,wisconsin
54469,port edwards,wood,wisconsin
54470,rib lake,taylor,wisconsin
54471,ringle,marathon,wisconsin
54472,marshfield,wood,wisconsin
54472,marshfield,wood,wisconsin
54473,rosholt,portage,wisconsin
54473,rosholt,portage,wisconsin
54474,rothschild,marathon,wisconsin
54474,rothschild,marathon,wisconsin
54475,rudolph,wood,wisconsin
54476,schofield,marathon,wisconsin
54476,schofield,marathon,wisconsin
54476,schofield,marathon,wisconsin
54479,spencer,marathon,wisconsin
54479,spencer,marathon,wisconsin
54480,stetsonville,taylor,wisconsin
54480,stetsonville,taylor,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54481,stevens point,portage,wisconsin
54482,stevens point,portage,wisconsin
54484,stratford,marathon,wisconsin
54484,stratford,marathon,wisconsin
54485,summit lake,langlade,wisconsin
54486,tigerton,shawano,wisconsin
54486,tigerton,shawano,wisconsin
54486,tigerton,shawano,wisconsin
54486,tigerton,shawano,wisconsin
54486,tigerton,shawano,wisconsin
54487,tomahawk,lincoln,wisconsin
54487,tomahawk,lincoln,wisconsin
54487,tomahawk,lincoln,wisconsin
54487,tomahawk,lincoln,wisconsin
54488,unity,marathon,wisconsin
54489,vesper,wood,wisconsin
54489,vesper,wood,wisconsin
54489,vesper,wood,wisconsin
54489,vesper,wood,wisconsin
54489,vesper,wood,wisconsin
54490,westboro,taylor,wisconsin
54491,white lake,langlade,wisconsin
54491,white lake,langlade,wisconsin
54491,white lake,langlade,wisconsin
54491,white lake,langlade,wisconsin
54492,stevens point,portage,wisconsin
54492,stevens point,portage,wisconsin
54493,willard,clark,wisconsin
54493,willard,clark,wisconsin
54494,wisconsin rapids,wood,wisconsin
54494,wisconsin rapids,wood,wisconsin
54494,wisconsin rapids,wood,wisconsin
54494,wisconsin rapids,wood,wisconsin
54494,wisconsin rapids,wood,wisconsin
54494,wisconsin rapids,wood,wisconsin
54495,wisconsin rapids,wood,wisconsin
54495,wisconsin rapids,wood,wisconsin
54498,withee,clark,wisconsin
54498,withee,clark,wisconsin
54498,withee,clark,wisconsin
54498,withee,clark,wisconsin
54498,withee,clark,wisconsin
54499,wittenberg,shawano,wisconsin
54499,wittenberg,shawano,wisconsin
54499,wittenberg,shawano,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54501,rhinelander,oneida,wisconsin
54511,argonne,forest,wisconsin
54511,argonne,forest,wisconsin
54511,argonne,forest,wisconsin
54511,argonne,forest,wisconsin
54512,boulder junction,vilas,wisconsin
54512,boulder junction,vilas,wisconsin
54513,brantwood,price,wisconsin
54514,butternut,ashland,wisconsin
54515,catawba,price,wisconsin
54517,clam lake,ashland,wisconsin
54519,conover,vilas,wisconsin
54520,crandon,forest,wisconsin
54520,crandon,forest,wisconsin
54520,crandon,forest,wisconsin
54521,eagle river,vilas,wisconsin
54521,eagle river,vilas,wisconsin
54521,eagle river,vilas,wisconsin
54521,eagle river,vilas,wisconsin
54521,eagle river,vilas,wisconsin
54524,fifield,price,wisconsin
54525,gile,iron,wisconsin
54526,glen flora,rusk,wisconsin
54526,glen flora,rusk,wisconsin
54526,glen flora,rusk,wisconsin
54527,glidden,ashland,wisconsin
54529,harshaw,oneida,wisconsin
54529,harshaw,oneida,wisconsin
54529,harshaw,oneida,wisconsin
54530,hawkins,rusk,wisconsin
54530,hawkins,rusk,wisconsin
54531,hazelhurst,oneida,wisconsin
54532,heafford junction,lincoln,wisconsin
54532,heafford junction,lincoln,wisconsin
54532,heafford junction,lincoln,wisconsin
54534,hurley,iron,wisconsin
54534,hurley,iron,wisconsin
54534,hurley,iron,wisconsin
54534,hurley,iron,wisconsin
54536,iron belt,iron,wisconsin
54537,kennan,price,wisconsin
54538,lac du flambeau,vilas,wisconsin
54538,lac du flambeau,vilas,wisconsin
54539,lake tomahawk,oneida,wisconsin
54540,land o lakes,vilas,wisconsin
54541,laona,forest,wisconsin
54541,laona,forest,wisconsin
54542,long lake,florence,wisconsin
54542,long lake,florence,wisconsin
54542,long lake,florence,wisconsin
54542,long lake,florence,wisconsin
54542,long lake,florence,wisconsin
54543,mc naughton,oneida,wisconsin
54543,mc naughton,oneida,wisconsin
54545,manitowish waters,vilas,wisconsin
54545,manitowish waters,vilas,wisconsin
54546,mellen,ashland,wisconsin
54546,mellen,ashland,wisconsin
54546,mellen,ashland,wisconsin
54546,mellen,ashland,wisconsin
54547,mercer,iron,wisconsin
54548,minocqua,oneida,wisconsin
54550,montreal,iron,wisconsin
54550,montreal,iron,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54552,park falls,price,wisconsin
54554,phelps,vilas,wisconsin
54555,phillips,price,wisconsin
54555,phillips,price,wisconsin
54555,phillips,price,wisconsin
54555,phillips,price,wisconsin
54555,phillips,price,wisconsin
54555,phillips,price,wisconsin
54556,prentice,price,wisconsin
54557,presque isle,vilas,wisconsin
54557,presque isle,vilas,wisconsin
54558,saint germain,vilas,wisconsin
54558,saint germain,vilas,wisconsin
54559,saxon,iron,wisconsin
54559,saxon,iron,wisconsin
54559,saxon,iron,wisconsin
54560,sayner,vilas,wisconsin
54560,sayner,vilas,wisconsin
54561,star lake,vilas,wisconsin
54561,star lake,vilas,wisconsin
54562,three lakes,oneida,wisconsin
54562,three lakes,oneida,wisconsin
54562,three lakes,oneida,wisconsin
54563,tony,rusk,wisconsin
54564,tripoli,oneida,wisconsin
54564,tripoli,oneida,wisconsin
54565,upson,iron,wisconsin
54566,wabeno,forest,wisconsin
54566,wabeno,forest,wisconsin
54566,wabeno,forest,wisconsin
54566,wabeno,forest,wisconsin
54568,woodruff,oneida,wisconsin
54568,woodruff,oneida,wisconsin
54601,la crosse,la crosse,wisconsin
54601,la crosse,la crosse,wisconsin
54601,la crosse,la crosse,wisconsin
54601,la crosse,la crosse,wisconsin
54601,la crosse,la crosse,wisconsin
54602,la crosse,la crosse,wisconsin
54602,la crosse,la crosse,wisconsin
54603,la crosse,la crosse,wisconsin
54603,la crosse,la crosse,wisconsin
54610,alma,buffalo,wisconsin
54610,alma,buffalo,wisconsin
54611,alma center,jackson,wisconsin
54612,arcadia,trempealeau,wisconsin
54613,arkdale,adams,wisconsin
54613,arkdale,adams,wisconsin
54613,arkdale,adams,wisconsin
54614,bangor,la crosse,wisconsin
54614,bangor,la crosse,wisconsin
54614,bangor,la crosse,wisconsin
54615,black river falls,jackson,wisconsin
54615,black river falls,jackson,wisconsin
54615,black river falls,jackson,wisconsin
54616,blair,trempealeau,wisconsin
54618,camp douglas,juneau,wisconsin
54618,camp douglas,juneau,wisconsin
54619,cashton,monroe,wisconsin
54620,cataract,monroe,wisconsin
54621,chaseburg,vernon,wisconsin
54622,cochrane,buffalo,wisconsin
54622,cochrane,buffalo,wisconsin
54622,cochrane,buffalo,wisconsin
54623,coon valley,vernon,wisconsin
54624,de soto,vernon,wisconsin
54624,de soto,vernon,wisconsin
54625,dodge,trempealeau,wisconsin
54626,eastman,crawford,wisconsin
54626,eastman,crawford,wisconsin
54627,ettrick,trempealeau,wisconsin
54628,ferryville,crawford,wisconsin
54629,fountain city,buffalo,wisconsin
54630,galesville,trempealeau,wisconsin
54630,galesville,trempealeau,wisconsin
54631,gays mills,crawford,wisconsin
54631,gays mills,crawford,wisconsin
54632,genoa,vernon,wisconsin
54634,hillsboro,vernon,wisconsin
54634,hillsboro,vernon,wisconsin
54634,hillsboro,vernon,wisconsin
54635,hixton,jackson,wisconsin
54635,hixton,jackson,wisconsin
54636,holmen,la crosse,wisconsin
54637,hustler,juneau,wisconsin
54637,hustler,juneau,wisconsin
54638,kendall,monroe,wisconsin
54639,la farge,vernon,wisconsin
54639,la farge,vernon,wisconsin
54640,lynxville,crawford,wisconsin
54641,mather,juneau,wisconsin
54642,melrose,jackson,wisconsin
54643,millston,jackson,wisconsin
54644,mindoro,la crosse,wisconsin
54645,mount sterling,crawford,wisconsin
54645,mount sterling,crawford,wisconsin
54646,necedah,juneau,wisconsin
54646,necedah,juneau,wisconsin
54648,norwalk,monroe,wisconsin
54649,oakdale,monroe,wisconsin
54650,onalaska,la crosse,wisconsin
54651,ontario,vernon,wisconsin
54652,readstown,vernon,wisconsin
54653,rockland,la crosse,wisconsin
54654,seneca,crawford,wisconsin
54655,soldiers grove,crawford,wisconsin
54655,soldiers grove,crawford,wisconsin
54656,sparta,monroe,wisconsin
54656,sparta,monroe,wisconsin
54656,sparta,monroe,wisconsin
54657,steuben,crawford,wisconsin
54658,stoddard,vernon,wisconsin
54659,taylor,jackson,wisconsin
54660,tomah,monroe,wisconsin
54660,tomah,monroe,wisconsin
54661,trempealeau,trempealeau,wisconsin
54662,tunnel city,monroe,wisconsin
54664,viola,richland,wisconsin
54665,viroqua,vernon,wisconsin
54666,warrens,monroe,wisconsin
54667,westby,vernon,wisconsin
54667,westby,vernon,wisconsin
54669,west salem,la crosse,wisconsin
54670,wilton,monroe,wisconsin
54701,eau claire,eau claire,wisconsin
54701,eau claire,eau claire,wisconsin
54702,eau claire,eau claire,wisconsin
54703,eau claire,eau claire,wisconsin
54703,eau claire,eau claire,wisconsin
54720,altoona,eau claire,wisconsin
54721,arkansaw,pepin,wisconsin
54722,augusta,eau claire,wisconsin
54723,bay city,pierce,wisconsin
54724,bloomer,chippewa,wisconsin
54724,bloomer,chippewa,wisconsin
54725,boyceville,dunn,wisconsin
54725,boyceville,dunn,wisconsin
54726,boyd,chippewa,wisconsin
54726,boyd,chippewa,wisconsin
54727,cadott,chippewa,wisconsin
54727,cadott,chippewa,wisconsin
54728,chetek,barron,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54729,chippewa falls,chippewa,wisconsin
54730,colfax,dunn,wisconsin
54730,colfax,dunn,wisconsin
54731,conrath,rusk,wisconsin
54732,cornell,chippewa,wisconsin
54733,dallas,barron,wisconsin
54733,dallas,barron,wisconsin
54734,downing,dunn,wisconsin
54735,downsville,dunn,wisconsin
54736,durand,pepin,wisconsin
54737,eau galle,dunn,wisconsin
54738,eleva,trempealeau,wisconsin
54738,eleva,trempealeau,wisconsin
54739,elk mound,dunn,wisconsin
54740,elmwood,pierce,wisconsin
54741,fairchild,eau claire,wisconsin
54742,fall creek,eau claire,wisconsin
54742,fall creek,eau claire,wisconsin
54743,gilmanton,buffalo,wisconsin
54745,holcombe,chippewa,wisconsin
54745,holcombe,chippewa,wisconsin
54746,humbird,clark,wisconsin
54747,independence,trempealeau,wisconsin
54747,independence,trempealeau,wisconsin
54748,jim falls,chippewa,wisconsin
54749,knapp,dunn,wisconsin
54750,maiden rock,pierce,wisconsin
54751,menomonie,dunn,wisconsin
54751,menomonie,dunn,wisconsin
54751,menomonie,dunn,wisconsin
54751,menomonie,dunn,wisconsin
54754,merrillan,jackson,wisconsin
54754,merrillan,jackson,wisconsin
54755,mondovi,buffalo,wisconsin
54755,mondovi,buffalo,wisconsin
54756,nelson,buffalo,wisconsin
54757,new auburn,chippewa,wisconsin
54757,new auburn,chippewa,wisconsin
54758,osseo,trempealeau,wisconsin
54758,osseo,trempealeau,wisconsin
54759,pepin,pepin,wisconsin
54760,pigeon falls,trempealeau,wisconsin
54761,plum city,pierce,wisconsin
54762,prairie farm,barron,wisconsin
54763,ridgeland,dunn,wisconsin
54764,rock falls,dunn,wisconsin
54764,rock falls,dunn,wisconsin
54765,sand creek,dunn,wisconsin
54766,sheldon,rusk,wisconsin
54767,spring valley,pierce,wisconsin
54767,spring valley,pierce,wisconsin
54768,stanley,chippewa,wisconsin
54769,stockholm,pepin,wisconsin
54770,strum,trempealeau,wisconsin
54771,thorp,clark,wisconsin
54772,wheeler,dunn,wisconsin
54773,whitehall,trempealeau,wisconsin
54774,chippewa falls,chippewa,wisconsin
54774,chippewa falls,chippewa,wisconsin
54774,chippewa falls,chippewa,wisconsin
54801,spooner,washburn,wisconsin
54805,almena,barron,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54806,ashland,ashland,wisconsin
54810,balsam lake,polk,wisconsin
54812,barron,barron,wisconsin
54812,barron,barron,wisconsin
54813,barronett,barron,wisconsin
54814,bayfield,bayfield,wisconsin
54814,bayfield,bayfield,wisconsin
54814,bayfield,bayfield,wisconsin
54816,benoit,bayfield,wisconsin
54816,benoit,bayfield,wisconsin
54817,birchwood,washburn,wisconsin
54818,brill,barron,wisconsin
54819,bruce,rusk,wisconsin
54820,brule,douglas,wisconsin
54821,cable,bayfield,wisconsin
54822,cameron,barron,wisconsin
54824,centuria,polk,wisconsin
54826,comstock,barron,wisconsin
54827,cornucopia,bayfield,wisconsin
54828,couderay,sawyer,wisconsin
54828,couderay,sawyer,wisconsin
54829,cumberland,barron,wisconsin
54830,danbury,burnett,wisconsin
54830,danbury,burnett,wisconsin
54830,danbury,burnett,wisconsin
54830,danbury,burnett,wisconsin
54832,drummond,bayfield,wisconsin
